product_id,product_name,reviewText,sentiment,rating,reviewDate
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-05-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-05-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-05-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,1,2024-05-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-05-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,5,2024-05-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk tidak sesuai foto",positive,1,2024-05-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-05-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-05-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,5,2024-05-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-05-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-05-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-05-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-05-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-05-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-05-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-05-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-05-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-05-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-05-02 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak seperti yang diharapkan",negative,2,2024-05-02 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,1,2024-05-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-05-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-05-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-04-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rusak",negative,2,2024-04-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,5,2024-04-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-04-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,5,2024-04-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,4,2024-04-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-04-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-04-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-04-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-04-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-04-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-04-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-04-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-04-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,1,2024-04-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-04-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,4,2024-04-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-04-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-04-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-04-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-04-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,5,2024-04-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-04-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,4,2024-04-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-04-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sedikit basi",positive,2,2024-04-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-04-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-22 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-04-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-04-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-04-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-04-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,5,2024-04-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-04-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,4,2024-04-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,5,2024-04-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,5,2024-04-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,4,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,4,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-04-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-04-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,4,2024-04-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-04-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-04-16 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-04-15 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-04-15 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,5,2024-04-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-04-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rusak",negative,2,2024-04-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-04-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-04-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-04-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,4,2024-04-12 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-12 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-04-11 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-04-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-04-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sedikit basi",positive,2,2024-04-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,4,2024-04-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,4,2024-04-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-04-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-04-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-04-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"barang datang terlambat",negative,1,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,4,2024-04-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-04-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,5,2024-04-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-04-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,5,2024-04-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak seperti yang diharapkan",negative,1,2024-04-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,4,2024-04-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-04-02 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-04-02 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-04-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-04-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-03-31 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sedikit basi",positive,1,2024-03-31 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman lama",negative,1,2024-03-31 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,4,2024-03-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,4,2024-03-30 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,5,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,4,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,4,2024-03-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-03-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,4,2024-03-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,4,2024-03-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak seperti yang diharapkan",negative,2,2024-03-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-03-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak seperti yang diharapkan",negative,2,2024-03-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-03-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,5,2024-03-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-03-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-03-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-03-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,4,2024-03-25 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-03-24 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-03-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,4,2024-03-23 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-03-22 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-03-22 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-22 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,5,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,5,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-21 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-03-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,4,2024-03-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-03-20 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,1,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-19 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,5,2024-03-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sedikit basi",positive,1,2024-03-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,2,2024-03-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-18 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"barang datang terlambat",negative,2,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,5,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,4,2024-03-17 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-16 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rusak",negative,2,2024-03-16 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"barang datang terlambat",negative,2,2024-03-16 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,5,2024-03-16 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-03-15 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,4,2024-03-15 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,5,2024-03-15 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman lama",negative,2,2024-03-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak ada masalah",negative,3,2024-03-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"biasa saja",neutral,3,2024-03-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-03-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,4,2024-03-14 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-03-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kecewa dengan kualitas",negative,1,2024-03-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,5,2024-03-13 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-12 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-11 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,5,2024-03-11 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-03-11 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,5,2024-03-11 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,4,2024-03-10 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rusak",negative,2,2024-03-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya enak sekali",positive,4,2024-03-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk tidak sesuai foto",positive,1,2024-03-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-03-09 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,4,2024-03-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,2,2024-03-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-08 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"aromanya sangat harum",negative,4,2024-03-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,5,2024-03-07 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sedikit basi",positive,2,2024-03-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-03-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk oke",positive,3,2024-03-06 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-03-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,5,2024-03-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"masih oke untuk harga segini",positive,3,2024-03-05 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman cepat dan aman",positive,4,2024-03-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-04 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,4,2024-03-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kualitas mantap",positive,5,2024-03-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"cukup bagus",positive,3,2024-03-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,2,2024-03-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"kemasan rapi",positive,5,2024-03-03 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk lumayan",positive,3,2024-03-02 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasa autentik",positive,5,2024-03-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-03-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk sangat bagus",positive,4,2024-03-01 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"produk original dan fresh",positive,5,2024-02-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sangat puas dengan produk ini",positive,4,2024-02-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"rasanya kurang enak",negative,2,2024-02-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-02-29 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"recommended sekali",positive,5,2024-02-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"tidak seperti yang diharapkan",negative,2,2024-02-28 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"harga sesuai kualitas",positive,5,2024-02-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"akan beli lagi",positive,4,2024-02-27 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"pengiriman standar",positive,3,2024-02-26 00:00:00
298c763d-c22b-48c8-a476-257d52afa952,Keripik Pisang,"sesuai deskripsi",positive,3,2024-02-26 00:00:00
